_id,ltable_id,rtable_id,title_affine_score,title_lev_dist_score,title_lev_sim_score,title_jaro_score,title_jaro_winkler_score,title_needleman_wunsch_score,title_smith_waterman_score,title_jaccard_score,title_cosine_score,title_overlap_coeff_score,title_dice_score,title_monge_elkan_score,author_lev_dist_score,author_lev_sim_score,author_jaro_score,author_jaro_winkler_score,author_needleman_wunsch_score,author_smith_waterman_score,author_jaccard_score,author_cosine_score,author_overlap_coeff_score,author_dice_score,author_monge_elkan_score,publisher_affine_score,publisher_lev_dist_score,publisher_lev_sim_score,publisher_jaro_score,publisher_jaro_winkler_score,publisher_needleman_wunsch_score,publisher_jaccard_score,publisher_cosine_score,publisher_overlap_coeff_score,publisher_dice_score,publisher_monge_elkan_score,year_rel_diff,year_abs_norm,month_rel_diff,month_abs_norm,pages_rel_diff,pages_abs_norm,gold
2234985,1585,1511,38.5,12,0.7894736842105263,0.9298245614035089,0.9578947368421054,33,45,0.7333333333333333,0.8518434019286029,0.9565217391304348,0.8461538461538461,0.9096045197740116,24,0.4418604651162791,0.6736026111791106,0.7062423500611995,-5,19,0.4090909090909091,0.6134383589318974,0.8571428571428571,0.5806451612903226,0.7797530864197534,2.5,6,0.5,0.8333333333333334,0.9,0,0.375,0.5669467095138409,0.75,0.5454545454545454,0.95,0,1,0,1,0,1,1
6477126,4744,2638,34,19,0.6984126984126984,0.7479557479557478,0.7479557479557478,25,44,0.676923076923077,0.8173413784438508,0.9565217391304348,0.8073394495412844,0.9114529914529914,36,0.25,0.5416666666666666,0.5416666666666666,-9,8,0.06944444444444445,0.13608276348795434,0.18518518518518517,0.12987012987012986,0.6240000000000006,-1.5,18,0.3076923076923077,0.7692307692307692,0.8615384615384615,-10,0.26666666666666666,0.47809144373375745,0.8,0.42105263157894735,0.7706349206349209,0.0009940357852882703,0.9990064580228515,0.5,0.6,1.1933306867804685,0.2526106414719045,0
413076,295,714,21,8,0.7419354838709677,0.8672599184278829,0.9203559510567297,21,22,0.5238095238095238,0.6878359394287947,0.7096774193548387,0.6875,0.8888888888888892,17,0.15000000000000002,0.45,0.45,-7,2,0,0,0,0,0.6148148148148146,0.5,16,0.23809523809523814,0.501984126984127,0.501984126984127,0,0,0,0,0,0.6318840579710142,0.0004966476285075739,0.9995034756703078,0.5714285714285714,0.5555555555555556,1.0617283950617284,0.30645161290322576,0
2655432,1872,777,17.5,13,0.6486486486486487,0.8695495495495495,0.9217297297297298,12,24,0.5,0.6779669064975022,0.8148148148148148,0.6666666666666666,0.8626780626780631,24,0.22580645161290325,0.47162485065710874,0.47162485065710874,3,5,0.057692307692307696,0.10910894511799618,0.1111111111111111,0.10909090909090909,0.6712643678160921,-1.5,11,0.15384615384615385,0.543040293040293,0.5887362637362636,-4,0.043478260869565216,0.08606629658238703,0.1111111111111111,0.08333333333333333,0.6790123456790123,0.000998003992015968,0.999002493765586,0.2857142857142857,0.75,0.37587006960556846,0.68359375,0
6004496,4376,2895,44,2,0.9565217391304348,0.9710144927536232,0.9826086956521739,44,44,0.7777777777777778,0.8750000000000001,0.875,0.875,0.9750000000000001,10,0.4736842105263158,0.8245614035087719,0.8947368421052632,-1,9,0.7857142857142857,0.8864052604279183,1,0.88,1,-2,16,0.23809523809523814,0.6063492063492063,0.6457142857142857,-6,0.029411764705882353,0.06019292654288461,0.08333333333333333,0.05714285714285714,0.7166666666666665,0.0014966325767024195,0.9985044865403788,0.5454545454545454,0.5714285714285714,0.25059101654846333,0.7773109243697479,0
1707885,1203,1810,17,0,1,1,1,17,17,1,1,1,1,1,0,1,1,1,13,13,1,1,1,1,1,5,0,1,1,1,5,1,1,1,1,1,0,1,0.5,0.6,2,0,0
6423213,4698,2203,30.5,13,0.74,0.9045614035087719,0.9427368421052631,25,37,0.6140350877192983,0.7674257668936506,0.875,0.7608695652173914,0.8987179487179492,24,0.4285714285714286,0.44788359788359794,0.44788359788359794,-6,18,0.4090909090909091,0.6210590034081187,0.9,0.5806451612903226,0.708080808080808,8.5,20,0.4285714285714286,0.7238095238095239,0.8342857142857143,5,0.21153846153846154,0.3528251645047713,0.4074074074074074,0.3492063492063492,0.7291291291291297,0.0019940179461615153,0.99800796812749,0.6666666666666666,0.5,0.07047949162333911,0.9319196428571429,0
25484,20,329,13.5,12,0.625,0.875,0.925,8,20,0.5555555555555556,0.7312724241271307,0.9090909090909091,0.7142857142857143,0.828758169934641,0,1,1,1,31,31,1,1,1,1,1,-4,33,0.28260869565217395,0.7608695652173912,0.8565217391304347,-20,0.2708333333333333,0.4949015419574726,0.8666666666666667,0.4262295081967213,0.7666666666666674,0.0034991252186953262,0.9965069860279441,0,1,0.3838844545800076,0.6779336734693877,0
5660586,4098,2141,43,23,0.6617647058823529,0.801208681239641,0.8807252087437846,33,45,0.6190476190476191,0.7650368522374495,0.7878787878787878,0.7647058823529411,0.9244444444444446,0,1,1,1,15,15,1,1,1,1,1,8.5,20,0.4285714285714286,0.7238095238095239,0.8342857142857143,5,0.21153846153846154,0.3528251645047713,0.4074074074074074,0.3492063492063492,0.7291291291291297,0.002488181139586962,0.9975149105367793,0.6666666666666666,0.5,0.16421452301850972,0.8482456140350877,0
2637652,1862,308,13.5,27,0.5,0.7134951042997021,0.8280970625798213,1,27,0.5094339622641509,0.6927633078175603,0.8709677419354839,0.675,0.8750000000000003,0,1,1,1,15,15,1,1,1,1,1,-7.5,21,0,0.3968253968253968,0.3968253968253968,-14,0,0,0,0,0.5901234567901233,0.0034869240348692405,0.9965191447041273,1.4285714285714286,0.16666666666666663,0,1,0
4919903,3552,2990,20.5,16,0.6363636363636364,0.7351845063538612,0.7351845063538612,14,24,0.5094339622641509,0.6827243455226344,0.7941176470588235,0.675,0.9522875816993465,12,0.1428571428571429,0.45634920634920634,0.45634920634920634,0,1,0,0,0,0,0.5666666666666665,-10.5,26,0.0714285714285714,0.40079365079365076,0.40079365079365076,-20,0,0,0,0,0.35999999999999993,0.006979062811565304,0.9930452061599603,0.18181818181818182,0.8333333333333334,0.23227132579650564,0.7918968692449355,0
3470722,2465,2848,42,9,0.8333333333333334,0.8336149274524626,0.9001689564714775,39,39,0.7301587301587301,0.8443565629465052,0.8679245283018868,0.8440366972477065,0.9626984126984128,38,0.11627906976744184,0.3875968992248062,0.3875968992248062,-25,4,0.016666666666666666,0.037267799624996496,0.0625,0.03278688524590164,0.6972222222222222,6,0,1,1,1,6,1,1,1,1,1,0.00398406374501992,0.9960238568588469,0.5882352941176471,0.5454545454545454,0.88,0.38888888888888884,0
