_id,ltable_id,rtable_id,title_affine_score,title_lev_dist_score,title_lev_sim_score,title_jaro_score,title_jaro_winkler_score,title_needleman_wunsch_score,title_smith_waterman_score,title_jaccard_score,title_cosine_score,title_overlap_coeff_score,title_dice_score,title_monge_elkan_score,author_affine_score,author_lev_dist_score,author_lev_sim_score,author_jaro_score,author_jaro_winkler_score,author_needleman_wunsch_score,author_smith_waterman_score,author_jaccard_score,author_cosine_score,author_overlap_coeff_score,author_dice_score,author_monge_elkan_score,publisher_affine_score,publisher_lev_dist_score,publisher_lev_sim_score,publisher_jaro_score,publisher_jaro_winkler_score,publisher_needleman_wunsch_score,publisher_smith_waterman_score,publisher_jaccard_score,publisher_cosine_score,publisher_overlap_coeff_score,publisher_dice_score,publisher_monge_elkan_score,year_rel_diff,year_abs_norm,month_rel_diff,month_abs_norm,pages_rel_diff,pages_abs_norm,gold
4098750,2910,2738,11.5,14,0.5757575757575757,0.8585858585858586,0.9151515151515152,5.0,19.0,0.5135135135135135,0.7008255578851517,0.9047619047619048,0.6785714285714286,0.980952380952381,2.5,24,0.22580645161290325,0.45627490788781105,0.45627490788781105,2.0,6.0,0.01694915254237288,0.03340765523905304,0.03571428571428571,0.03333333333333333,0.5849206349206348,18.0,5,0.8076923076923077,0.9358974358974358,0.9615384615384615,16.0,21.0,0.7,0.8275159265510557,0.9130434782608695,0.8235294117647058,0.9103174603174606,0.001005530417295123,0.9989949748743718,1.3846153846153846,0.18181818181818177,0.17249417249417248,0.8412017167381974,0
4108914,2918,2095,5.5,18,0.4545454545454546,0.623989898989899,0.7743939393939394,-3.0,15.0,0.5151515151515151,0.7177405625652734,1.0,0.68,1.0,-0.5,11,0.15384615384615385,0.5102564102564102,0.5102564102564102,-1.0,2.0,0.0,0.0,0.0,0.0,0.6029629629629627,0.0,18,0.1428571428571429,0.5045129162776222,0.5045129162776222,-1.0,2.0,0.024390243902439025,0.047836487323493986,0.05263157894736842,0.047619047619047616,0.6093567251461988,0.0004998750312421895,0.9995002498750625,0.5882352941176471,0.5454545454545454,0.4444444444444444,0.6363636363636364,0
4123917,2928,1995,29.5,14,0.72,0.8891228070175439,0.9334736842105263,24.0,36.0,0.6181818181818182,0.7679817174694634,0.85,0.7640449438202247,0.9102564102564105,9.0,0.0,1.0,1.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0014914243102162564,0.9985096870342772,0.5263157894736842,0.5833333333333333,0.04878048780487805,0.9523809523809523,0
4180002,2969,3216,33.5,31,0.6125,0.8641666666666667,0.9185000000000001,19.0,49.0,0.573170731707317,0.7427639609581914,0.9038461538461539,0.7286821705426356,0.9807692307692307,15.5,42,0.4683544303797469,0.8227848101265822,0.8936708860759494,-5.0,37.0,0.4444444444444444,0.6570480894668862,0.9473684210526315,0.6153846153846154,0.9897435897435898,-7.5,25,0.1071428571428571,0.549404761904762,0.5944642857142858,-15.0,6.0,0.13513513513513514,0.26352313834736496,0.4166666666666667,0.23809523809523808,0.8333333333333334,0.0014899428855227217,0.9985111662531018,0.2857142857142857,0.75,2.0,0.0,0
4270026,3037,2037,13.0,7,0.7083333333333333,0.8243464052287582,0.8946078431372549,10.0,10.0,0.6666666666666666,0.8098582871985256,0.9473684210526315,0.8,0.9906432748538012,1.0,22,0.24137931034482762,0.46852764094143406,0.46852764094143406,-1.0,3.0,0.022222222222222223,0.04637388957601683,0.06666666666666667,0.043478260869565216,0.5476702508960571,-3.5,19,0.09523809523809523,0.3327228327228327,0.3327228327228327,-6.0,3.0,0.0,0.0,0.0,0.0,0.6014814814814813,0.0,1.0,0.6666666666666666,0.5,0.5694117647058824,0.5567765567765568,0
4293169,3058,2146,53.5,22,0.7471264367816092,0.8311711277228518,0.8987026766337111,44.0,63.0,0.6506024096385542,0.796013535620963,0.9152542372881356,0.7883211678832117,0.9268414481897622,8.0,3,0.7692307692307692,0.923076923076923,0.9538461538461538,7.0,7.0,0.6875,0.819891591749923,0.9166666666666666,0.8148148148148148,0.917037037037037,16.0,0.0,1.0,1.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4318226,3081,3018,65.0,0.0,1.0,1.0,1.0,65.0,65.0,1.0,1.0,1.0,1.0,1.0,-1.0,31,0.32608695652173914,0.7753623188405797,0.8652173913043478,-16.0,15.0,0.4473684210526316,0.6688560540599386,1.0,0.6181818181818182,0.8115740740740743,-1.5,23,0.11538461538461542,0.5614035087719298,0.5614035087719298,-6.0,11.0,0.225,0.37115374447904514,0.42857142857142855,0.3673469387755102,0.704761904761905,0.0,1.0,0.0,1.0,0.08695652173913043,0.9166666666666666,1
4376672,3124,2866,32.5,9,0.7954545454545454,0.7764309764309765,0.7987878787878788,31.0,35.0,0.5087719298245614,0.6751492859105923,0.7073170731707317,0.6744186046511628,0.9285714285714287,12.0,3,0.8235294117647058,0.9411764705882352,0.9647058823529411,11.0,11.0,0.75,0.8603090020146066,0.9375,0.8571428571428571,0.9888888888888889,21.0,0.0,1.0,1.0,1.0,21.0,21.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4478659,3207,1641,23.5,15,0.6590909090909092,0.730952380952381,0.730952380952381,17.0,32.0,0.6,0.7521183158458504,0.8108108108108109,0.75,0.911594202898551,-0.5,11,0.2142857142857143,0.5595238095238094,0.5595238095238094,-2.0,3.0,0.038461538461538464,0.07537783614444091,0.09090909090909091,0.07407407407407407,0.7414141414141414,-6.0,19,0.17391304347826086,0.45678053830227744,0.45678053830227744,-12.0,1.0,0.0,0.0,0.0,0.0,0.6641975308641973,0.003,0.9970044932601099,0.0,1.0,0.1808097615085968,0.8341810783316379,0
4478668,3207,1653,23.5,15,0.6590909090909092,0.730952380952381,0.730952380952381,17.0,32.0,0.6,0.7521183158458504,0.8108108108108109,0.75,0.911594202898551,9.0,0.0,1.0,1.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.13333333333333333,0.875,0.0408570004982561,0.9599609375,1
4528214,3244,2873,35.0,0.0,1.0,1.0,1.0,35.0,35.0,1.0,1.0,1.0,1.0,1.0,19.0,0.0,1.0,1.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4549670,3261,1641,19.0,14,0.6,0.6961427461427462,0.6961427461427462,14.0,25.0,0.5,0.6669240172520741,0.6857142857142857,0.6666666666666666,0.8946031746031746,-1.0,12,0.1428571428571429,0.5047619047619047,0.5047619047619047,-2.0,2.0,0.0,0.0,0.0,0.0,0.6055555555555554,-0.5,25,0.1071428571428571,0.47219085262563526,0.47219085262563526,-2.0,3.0,0.0,0.0,0.0,0.0,0.5933333333333334,0.0050200803212851405,0.9949924887330996,1.1111111111111112,0.2857142857142857,0.5230769230769231,0.5853658536585367,0
4556747,3268,2458,27.0,0.0,1.0,1.0,1.0,27.0,27.0,1.0,1.0,1.0,1.0,1.0,1.5,10,0.33333333333333337,0.5111111111111111,0.5599999999999999,0.0,4.0,0.11538461538461539,0.2100420126042015,0.25,0.20689655172413793,0.6814814814814815,-7.5,29,0.17142857142857137,0.4749999999999999,0.4749999999999999,-15.0,2.0,0.019230769230769232,0.04109974682633932,0.0625,0.03773584905660377,0.5015015015015014,0.00452147701582517,0.9954887218045113,0.2222222222222222,0.8,0.031413612565445025,0.9690721649484536,0
4711319,3393,2744,33.5,12,0.7692307692307692,0.923076923076923,0.9538461538461538,28.0,40.0,0.7142857142857143,0.8399210511316161,0.9523809523809523,0.8333333333333334,0.9127572016460909,8.0,13,0.5357142857142857,0.6785714285714285,0.6785714285714285,2.0,15.0,0.46875,0.6642111641550715,0.8823529411764706,0.6382978723404256,0.8125925925925925,12.0,3,0.8235294117647058,0.9411764705882352,0.9647058823529411,11.0,14.0,0.6666666666666666,0.8029550685469661,0.875,0.8,0.8818713450292398,0.0,1.0,0.0,1.0,1.28665568369028,0.2170426065162907,1
4771058,3437,2734,22.0,9,0.75,0.9166666666666666,0.95,18.0,27.0,0.675,0.8133415647238502,0.9310344827586207,0.8059701492537313,0.9862068965517242,-5.5,40,0.13043478260869568,0.4374062968515742,0.4374062968515742,-11.0,3.0,0.0,0.0,0.0,0.0,0.62078853046595,-9.5,25,0.1071428571428571,0.30158730158730157,0.30158730158730157,-19.0,1.0,0.0,0.0,0.0,0.0,0.3096296296296296,0.002001000500250125,0.9980009995002499,0.6666666666666666,0.5,0.7935909519321395,0.43184885290148445,0
4836844,3483,2077,12.5,14,0.5882352941176471,0.7044117647058824,0.7044117647058824,6.0,20.0,0.5405405405405406,0.7207499701564472,0.9090909090909091,0.7017543859649122,0.9818181818181819,-0.5,14,0.26315789473684215,0.4815257841573631,0.4815257841573631,-3.0,3.0,0.0,0.0,0.0,0.0,0.5862433862433861,1.0,21,0.045454545454545414,0.503030303030303,0.503030303030303,1.0,3.0,0.0,0.0,0.0,0.0,0.6490740740740738,0.004026170105686965,0.9959819186338523,0.5,0.6,0.6446280991735537,0.5125,0
4887844,3523,2485,48.0,9,0.85,0.8644383394383395,0.9186630036630037,46.0,46.0,0.6901408450704225,0.8171207488072108,0.8448275862068966,0.8166666666666667,0.9544061302681992,-27.5,71,0.11250000000000004,0.4980769230769231,0.4980769230769231,-58.0,4.0,0.0,0.0,0.0,0.0,0.5994579945799465,6.0,0.0,1.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8235294117647058,0.41666666666666663,0.16825672159583693,0.8448,0
4993667,3610,3264,18.5,21,0.5,0.7514308608058607,0.8508585164835165,13.0,23.0,0.5178571428571429,0.6827783335546161,0.7073170731707317,0.6823529411764706,0.8792929292929297,-8.5,32,0.1351351351351351,0.41913341913341906,0.41913341913341906,-18.0,3.0,0.0,0.0,0.0,0.0,0.5763888888888888,-3.5,20,0.09090909090909094,0.3298368298368299,0.3298368298368299,-7.0,1.0,0.0,0.0,0.0,0.0,0.5348148148148145,0.002007024586051179,0.9979949874686717,0.2857142857142857,0.75,0.3465909090909091,0.7046004842615012,0
4995187,3611,2540,69.0,6,0.922077922077922,0.9534475709475708,0.9720685425685425,68.0,69.0,0.8148148148148148,0.8981462390204986,0.9166666666666666,0.8979591836734694,0.9792207792207789,13.0,5,0.75,0.8107843137254903,0.8864705882352942,12.0,12.0,0.4642857142857143,0.6358507844578739,0.6842105263157895,0.6341463414634146,0.9368421052631579,7.0,13,0.5185185185185186,0.8395061728395062,0.9037037037037038,1.0,14.0,0.45161290322580644,0.6499336836196815,0.875,0.6222222222222222,0.9750000000000001,0.003495630461922597,0.9965104685942173,0.09523809523809523,0.9090909090909091,0.3783783783783784,0.6818181818181819,0
5016553,3626,1653,20.0,22,0.5686274509803921,0.696638655462185,0.696638655462185,10.0,32.0,0.5263157894736842,0.6974858324629157,0.8108108108108109,0.6896551724137931,0.8603773584905663,9.0,0.0,1.0,1.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,1.5,10,0.4117647058823529,0.8039215686274509,0.8823529411764706,-3.0,7.0,0.47368421052631576,0.6882472016116852,1.0,0.6428571428571429,0.7087719298245613,0.0014988758431176618,0.9985022466300549,1.5555555555555556,0.125,2.0,0.0,0
5016817,3626,2192,28.5,17,0.6666666666666667,0.8303454715219422,0.8982072829131653,25.0,33.0,0.5161290322580645,0.6822422923379533,0.7272727272727273,0.6808510638297872,0.8712788259958074,9.0,0.0,1.0,1.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,-2.5,25,0.24242424242424243,0.5540701128936423,0.5540701128936423,-8.0,4.0,0.038461538461538464,0.07755667343294811,0.10526315789473684,0.07407407407407407,0.6994152046783625,0.008536279186542806,0.9915,0.0,1.0,2.0,0.0,0
5073548,3667,3662,25.5,24,0.5714285714285714,0.7833333333333333,0.87,19.0,25.0,0.6612903225806451,0.8006957310361196,0.8913043478260869,0.7961165048543689,0.9233716475095788,1.5,39,0.17021276595744683,0.5232532491771014,0.5232532491771014,-1.0,6.0,0.0,0.0,0.0,0.0,0.6833333333333336,11.0,16,0.4482758620689655,0.6598695844385499,0.79592175066313,10.0,13.0,0.18,0.30547990498595884,0.32142857142857145,0.3050847457627119,0.7968253968253973,0.0014921661278288984,0.9985089463220675,0.0,1.0,1.421276595744681,0.1691542288557214,0
5149551,3722,3418,30.0,43,0.5473684210526315,0.8491228070175438,0.9094736842105263,9.0,52.0,0.5555555555555556,0.7391404949863533,0.9615384615384616,0.7142857142857143,0.9925925925925926,-6.5,36,0.25,0.75,0.85,-24.0,12.0,0.2926829268292683,0.5135525910130955,0.8571428571428571,0.4528301886792453,0.6128888888888895,13.5,10,0.6296296296296297,0.8282828282828283,0.896969696969697,12.0,15.0,0.39473684210526316,0.5685735326841777,0.625,0.5660377358490566,0.8521072796934871,0.0005001250312578145,0.9995,1.6923076923076923,0.08333333333333337,0.05,0.9512195121951219,1
5235081,3789,52,17.0,20,0.4871794871794872,0.7377849313333185,0.8426709587999911,8.0,25.0,0.5,0.6668859288553503,0.6842105263157895,0.6666666666666666,0.9062330623306234,-0.5,34,0.24444444444444446,0.45634920634920634,0.45634920634920634,-6.0,6.0,0.018518518518518517,0.03641785203646149,0.038461538461538464,0.03636363636363636,0.6733333333333335,-2.5,10,0.09090909090909094,0,0,-5.0,1.0,0.0,0.0,0.0,0.0,0.673015873015873,0.002001000500250125,0.9980009995002499,0.35294117647058826,0.7,0.06060606060606061,0.9411764705882353,0
5243547,3793,3216,80.0,0.0,1.0,1.0,1.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,79.0,0.0,1.0,1.0,1.0,79.0,79.0,1.0,1.0,1.0,1.0,1.0,20.0,5,0.8214285714285714,0.9404761904761904,0.9642857142857142,18.0,23.0,0.71875,0.8398412548412547,0.92,0.8363636363636363,0.9840000000000001,0.0,1.0,0.0,1.0,0.0,1.0,1
5382402,3898,3496,50.5,24,0.7176470588235294,0.7569542318819078,0.8541725391291447,41.0,51.0,0.6444444444444445,0.7910398521054725,0.90625,0.7837837837837838,0.9598673300165836,-3.0,24,0.1724137931034483,0.44612068965517243,0.44612068965517243,-8.0,3.0,0.0,0.0,0.0,0.0,0.5870967741935484,8.0,0.0,1.0,1.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,0.00049813200498132,0.9995019920318725,1.6363636363636365,0.09999999999999998,0.11411411411411411,0.8920454545454546,0
5515550,3994,3392,36.5,5,0.8888888888888888,0.8337962962962964,0.8337962962962964,35.0,39.0,0.7450980392156863,0.855283359552053,0.9047619047619048,0.8539325842696629,0.980952380952381,8.5,36,0.4285714285714286,0.7149640482973817,0.828978428978429,-9.0,15.0,0.5185185185185185,0.7142020584899864,0.9655172413793104,0.6829268292682927,0.8376068376068381,-1.5,22,0.18518518518518523,0.5195352214960058,0.5675816993464052,-5.0,2.0,0.02127659574468085,0.042601432284230495,0.05263157894736842,0.041666666666666664,0.6122605363984673,0.0,1.0,1.3333333333333333,0.19999999999999996,0.0,1.0,1
5578277,4040,2896,63.0,1,0.9846153846153847,0.9506009615384615,0.9703605769230769,63.0,63.0,0.9193548387096774,0.9580170197702604,0.9661016949152542,0.957983193277311,0.988391376451078,25.0,13,0.7111111111111111,0.830787037037037,0.8984722222222222,19.0,19.0,0.6875,0.8255161089025289,0.9705882352941176,0.8148148148148148,0.8865248226950359,7.0,13,0.5185185185185186,0.8395061728395062,0.9037037037037038,1.0,14.0,0.45161290322580644,0.6499336836196815,0.875,0.6222222222222222,0.9750000000000001,0.0,1.0,0.0,1.0,0.0,1.0,1
5721488,4147,2425,11.0,15,0.5588235294117647,0.7038183694530443,0.7038183694530443,4.0,19.0,0.5,0.6910233190806425,0.9047619047619048,0.6666666666666666,0.980952380952381,-9.5,31,0.08823529411764708,0.41042780748663105,0.41042780748663105,-20.0,2.0,0.0,0.0,0.0,0.0,0.5512345679012346,7.5,24,0.33333333333333337,0.6067369093231162,0.6067369093231162,4.0,12.0,0.15517241379310345,0.2694079530401624,0.2903225806451613,0.26865671641791045,0.7432748538011699,0.00150564617314931,0.9984954864593781,1.5,0.1428571428571429,0.18925056775170326,0.8271092669432918,0
5976708,4355,2182,72.5,12,0.8681318681318682,0.9560439560439561,0.9736263736263736,67.0,79.0,0.8539325842696629,0.9225855849236908,0.9743589743589743,0.9212121212121213,0.9624850657108718,4.5,19,0.4411764705882353,0.8137254901960785,0.8882352941176471,-4.0,12.0,0.358974358974359,0.5659164584181103,0.8235294117647058,0.5283018867924528,0.7555555555555561,-5.0,19,0.13636363636363635,0.41774891774891776,0.41774891774891776,-12.0,3.0,0.06451612903225806,0.13608276348795434,0.2222222222222222,0.12121212121212122,0.7530864197530863,0.00399002493765586,0.9960179193628671,0.9090909090909091,0.375,0.49110320284697506,0.6057142857142856,0
6015756,4383,2727,29.0,11,0.7441860465116279,0.7545258495074897,0.7545258495074897,27.0,29.0,0.509090909090909,0.6751399510385769,0.7,0.6746987951807228,0.9088888888888889,-3.5,21,0.125,0.4218253968253968,0.4218253968253968,-7.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666665,-8.5,29,0.1470588235294118,0.4005347593582888,0.4005347593582888,-18.0,3.0,0.0,0.0,0.0,0.0,0.6666666666666665,0.0029865604778496766,0.9970178926441352,0.0,1.0,2.0,0.0,0
6063057,4421,2131,34.0,5,0.8780487804878049,0.8029168449579233,0.8029168449579233,33.0,36.0,0.7291666666666666,0.8439249387982213,0.875,0.8433734939759037,0.9638888888888889,-1.0,12,0.1428571428571429,0.4047619047619047,0.4047619047619047,-3.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333332,6.0,0.0,1.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0009955201592832255,0.9990049751243781,0.08695652173913043,0.9166666666666666,0.6046511627906976,0.5357142857142857,0
6063260,4421,2730,23.5,10,0.736842105263158,0.8201023391812865,0.8201023391812865,20.0,24.0,0.574468085106383,0.7321402951379644,0.7941176470588235,0.7297297297297297,0.888888888888889,2.5,7,0.41666666666666663,0.6574074074074074,0.6574074074074074,2.0,4.0,0.0,0.0,0.0,0.0,0.7252525252525251,-6.5,19,0.050000000000000044,0,0,-13.0,1.0,0.034482758620689655,0.0753778361444409,0.125,0.06666666666666667,0.5416666666666665,0.0054876527812422055,0.9945273631840796,0.08695652173913043,0.9166666666666666,0.28028503562945367,0.7541666666666667,0
6093884,4447,1970,17.0,18,0.55,0.7585858585858586,0.8551515151515152,15.0,18.0,0.5625,0.7252406676228422,0.8181818181818182,0.72,0.8746031746031749,-1.0,31,0.11428571428571432,0.4150793650793651,0.4150793650793651,-3.0,3.0,0.0,0.0,0.0,0.0,0.5622222222222221,1.0,14,0.125,0.5059523809523809,0.5059523809523809,1.0,2.0,0.0,0.0,0.0,0.0,0.5962962962962961,0.007976071784646061,0.9920556107249255,0.5,0.6,0.6502636203866432,0.5092838196286472,0
6182147,4509,2316,9.0,18,0.4193548387096774,0.8520509757068897,0.9112305854241338,8.0,11.0,0.631578947368421,0.7758098206022831,0.8275862068965517,0.7741935483870968,0.9662835249042147,-9.0,30,0.1428571428571429,0.5477813852813852,0.5477813852813852,-19.0,4.0,0.0,0.0,0.0,0.0,0.7247863247863247,-0.5,27,0.06896551724137934,0.530882910193255,0.530882910193255,-1.0,3.0,0.0,0.0,0.0,0.0,0.607142857142857,0.004024144869215292,0.9959839357429718,1.2,0.25,0.6431095406360424,0.5133689839572193,0
6229654,4543,3058,124.0,1,0.992,0.9946666666666667,0.9968,124.0,124.0,0.95,0.9743589743589742,0.9743589743589743,0.9743589743589743,0.9952755905511811,10.0,0.0,1.0,1.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,4.5,12,0.4,0.6976190476190477,0.8185714285714286,2.0,8.0,0.1875,0.31980107453341566,0.375,0.3157894736842105,0.7694444444444444,0.0,1.0,0.0,1.0,0.0,1.0,1
6278758,4578,2645,31.0,0.0,1.0,1.0,1.0,31.0,31.0,1.0,1.0,1.0,1.0,1.0,17.5,6,0.7777777777777778,0.8783068783068783,0.9269841269841269,15.0,15.0,0.7333333333333333,0.8518434019286031,0.9565217391304348,0.8461538461538461,0.9141762452107279,-0.5,24,0.07692307692307687,0.45545195545195544,0.45545195545195544,-2.0,2.0,0.0,0.0,0.0,0.0,0.5912698412698411,0.0,1.0,0.11764705882352941,0.8888888888888888,0.022764227642276424,0.977491961414791,1
6303461,4597,3678,16.5,7,0.7407407407407407,0.8227072310405643,0.8404365079365079,14.0,19.0,0.625,0.7744030926623664,0.8695652173913043,0.7692307692307693,0.9652173913043478,-15.0,50,0.13793103448275867,0.4658045977011494,0.4658045977011494,-34.0,5.0,0.031746031746031744,0.0687614164172529,0.1111111111111111,0.06153846153846154,0.6901234567901233,-5.0,30,0.16666666666666663,0.37809802283486493,0.37809802283486493,-11.0,2.0,0.0,0.0,0.0,0.0,0.4964912280701754,0.0020090406830738324,0.9979929754139488,0.08695652173913043,0.9166666666666666,1.4608523290386521,0.15578465063001146,0
6304827,4598,2633,31.5,2,0.9428571428571428,0.9354978354978355,0.9612987012987013,31.0,31.0,0.8947368421052632,0.9448090244404383,0.9714285714285714,0.9444444444444444,0.9783783783783785,3.0,27,0.20588235294117652,0.43856209150326797,0.43856209150326797,2.0,4.0,0.014925373134328358,0.029462782549439476,0.03125,0.029411764705882353,0.6388888888888893,-4.0,12,0.1428571428571429,0.34761904761904766,0.34761904761904766,-7.0,1.0,0.0,0.0,0.0,0.0,0.6444444444444443,0.0025056376847907794,0.9974974974974975,0.0,1.0,0.25327510917030566,0.7751937984496124,0
6308212,4601,3665,24.0,17,0.6382978723404256,0.7283095474584836,0.7283095474584836,20.0,29.0,0.543859649122807,0.7091389668511001,0.7948717948717948,0.7045454545454546,0.8834467120181406,-2.0,24,0.11111111111111116,0.41172839506172837,0.47055555555555556,-4.0,2.0,0.02040816326530612,0.040291148201269014,0.045454545454545456,0.04,0.539463601532567,0.5,22,0.15384615384615385,0.36752136752136755,0.36752136752136755,-1.0,2.0,0.0,0.0,0.0,0.0,0.572222222222222,0.0054876527812422055,0.9945273631840796,0.4,0.6666666666666667,1.3005464480874316,0.21192052980132448,0
6538410,4792,2668,22.5,2,0.9230769230769231,0.9257478632478633,0.955448717948718,22.0,22.0,0.8,0.8894991799933214,0.9230769230769231,0.8888888888888888,0.9846153846153847,16.0,0.0,1.0,1.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,-1.5,13,0.1875,0.3958333333333333,0.3958333333333333,-4.0,2.0,0.03571428571428571,0.07106690545187015,0.09090909090909091,0.06896551724137931,0.4765432098765431,0.0,1.0,0.0,1.0,0.0,1.0,1
6611606,4850,2198,36.0,0.0,1.0,1.0,1.0,36.0,36.0,1.0,1.0,1.0,1.0,1.0,27.0,0.0,1.0,1.0,1.0,27.0,27.0,1.0,1.0,1.0,1.0,1.0,7.0,2,0.7777777777777778,0.8518518518518517,0.8666666666666666,7.0,7.0,0.4666666666666667,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.8868686868686868,0.0,1.0,0.5,0.6,0.0,1.0,1
6655648,4883,3097,35.0,8,0.8181818181818181,0.9003189792663476,0.9401913875598086,35.0,36.0,0.5862068965517241,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.9111111111111114,-6.0,42,0.17647058823529416,0.5343137254901961,0.5343137254901961,-15.0,5.0,0.0125,0.02595870658255825,0.03571428571428571,0.024691358024691357,0.644863731656185,-2.0,11,0.2666666666666667,0.7555555555555555,0.8533333333333333,-7.0,4.0,0.21052631578947367,0.39605901719066977,0.6666666666666666,0.34782608695652173,0.9333333333333332,0.0,1.0,0.18181818181818182,0.8333333333333334,0.30414746543778803,0.736,0
6667317,4892,3649,27.5,31,0.5866666666666667,0.7107070707070706,0.7107070707070706,13.0,44.0,0.5526315789473685,0.7298004491997617,0.9130434782608695,0.711864406779661,0.8773448773448772,19.0,25,0.47916666666666663,0.8022179155900085,0.8813307493540051,18.0,20.0,0.23376623376623376,0.3794733192202055,0.4,0.37894736842105264,0.8235555555555562,-1.5,18,0.3076923076923077,0.7692307692307692,0.8615384615384615,-10.0,8.0,0.26666666666666666,0.47809144373375745,0.8,0.42105263157894735,0.7706349206349209,0.0,1.0,0.2222222222222222,0.8,1.0690576115986266,0.3033316757831924,0
6699541,4921,2887,12.5,12,0.6129032258064516,0.7569326542161856,0.7569326542161856,7.0,19.0,0.5428571428571428,0.721750317577707,0.9047619047619048,0.7037037037037037,0.980952380952381,-1.0,16,0.23809523809523814,0.4987789987789988,0.4987789987789988,-3.0,5.0,0.03125,0.06085806194501846,0.06666666666666667,0.06060606060606061,0.6782608695652173,-6.0,27,0.06896551724137934,0.3884099616858238,0.3884099616858238,-11.0,2.0,0.0,0.0,0.0,0.0,0.46021505376344074,0.0055318078953985415,0.9944834503510531,0.11764705882352941,0.8888888888888888,0.50199203187251,0.5987261146496815,0
6704542,4924,2902,32.0,14,0.7021276595744681,0.8503471093665359,0.9102082656199215,32.0,33.0,0.515625,0.6804485315449161,0.6875,0.6804123711340206,0.8961451247165536,0.5,13,0.1333333333333333,0.5539682539682539,0.5539682539682539,-1.0,4.0,0.0,0.0,0.0,0.0,0.6509803921568625,26.0,1,0.962962962962963,0.9304368471035138,0.9582621082621083,26.0,26.0,0.8125,0.8965517241379312,0.896551724137931,0.896551724137931,0.9793103448275862,0.00400600901352028,0.9960019990004998,0.08695652173913043,0.9166666666666666,0.0,1.0,0
6721844,4936,3612,17.0,10,0.6774193548387097,0.7873143881208398,0.8723886328725039,14.0,14.0,0.5128205128205128,0.6827887419989189,0.7692307692307693,0.6779661016949152,0.9213675213675214,-20.5,54,0.06896551724137934,0.32360742705570295,0.32360742705570295,-41.0,3.0,0.0,0.0,0.0,0.0,0.47296296296296336,-3.5,12,0.07692307692307687,0.41452991452991456,0.41452991452991456,-6.0,1.0,0.0,0.0,0.0,0.0,0.5583333333333332,0.001996007984031936,0.9980059820538385,1.6363636363636365,0.09999999999999998,0.23746701846965698,0.7877358490566038,0
6977091,5109,3592,56.5,12,0.8333333333333334,0.8975382748095272,0.928276792366669,53.0,54.0,0.7228915662650602,0.839181358296689,0.8450704225352113,0.8391608391608392,0.963063063063063,7.0,5,0.6666666666666667,0.8888888888888888,0.9333333333333333,5.0,10.0,0.5263157894736842,0.7001400420140049,0.8333333333333334,0.6896551724137931,0.8535947712418299,4.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.18181818181818182,0.8333333333333334,0.06582278481012659,0.9362745098039216,1
7038202,5149,2730,23.0,15,0.6739130434782609,0.762608111266947,0.8575648667601683,17.0,27.0,0.5471698113207547,0.7178569686580889,0.8529411764705882,0.7073170731707317,0.8722222222222226,3.0,9,0.25,0.5444444444444444,0.5444444444444444,3.0,3.0,0.0,0.0,0.0,0.0,0.6761904761904761,0.0,16,0.19999999999999996,0.4373015873015873,0.4373015873015873,-2.0,3.0,0.0,0.0,0.0,0.0,0.6666666666666665,0.0005001250312578145,0.9995,0.9333333333333333,0.36363636363636365,0.293558606124604,0.7440147329650092,0
