title_affine_score,title_lev_dist_score,title_lev_sim_score,title_jaro_score,title_jaro_winkler_score,title_needleman_wunsch_score,title_smith_waterman_score,title_jaccard_score,title_cosine_score,title_overlap_coeff_score,title_dice_score,title_monge_elkan_score,author_lev_dist_score,author_lev_sim_score,author_jaro_score,author_jaro_winkler_score,author_needleman_wunsch_score,author_smith_waterman_score,author_jaccard_score,author_cosine_score,author_overlap_coeff_score,author_dice_score,author_monge_elkan_score,publisher_affine_score,publisher_lev_dist_score,publisher_lev_sim_score,publisher_jaro_score,publisher_jaro_winkler_score,publisher_needleman_wunsch_score,publisher_jaccard_score,publisher_cosine_score,publisher_overlap_coeff_score,publisher_dice_score,publisher_monge_elkan_score,year_rel_diff,year_abs_norm,month_rel_diff,month_abs_norm,pages_rel_diff,pages_abs_norm
18,7,0.7407407407407407,0.8080246913580247,0.8848148148148148,17,17,0.5714285714285714,0.7283570407292298,0.7692307692307693,0.7272727272727273,0.9350427350427352,49,0.125,0.4262566137566138,0.4262566137566138,-33,4,0,0,0,0,0.5586206896551729,-3,13,0.1875,0.5625,0.5625,-7,0,0,0,0,0.6194444444444444,0.0029940119760479044,0.9970104633781763,1.5555555555555556,0.125,0.4577572964669739,0.6275
16,11,0.6451612903225806,0.7844982078853047,0.8706989247311828,13,13,0.5128205128205128,0.6827887419989189,0.7692307692307693,0.6779661016949152,0.9350427350427352,49,0.125,0.4695258445258445,0.4695258445258445,-36,3,0,0,0,0,0.5333333333333338,-3.5,12,0.07692307692307687,0.41452991452991456,0.41452991452991456,-6,0,0,0,0,0.5583333333333332,0.0024956326428749688,0.9975074775672981,1.5555555555555556,0.125,0.22841225626740946,0.795
26,0,1,1,1,26,26,1,1,1,1,1,40,0.3939393939393939,0.6691706985824633,0.6691706985824633,8,23,0.7301587301587301,0.8443565629465052,0.8679245283018868,0.8440366972477065,0.9679738562091503,-4,33,0.28260869565217395,0.7608695652173912,0.8565217391304347,-20,0.2708333333333333,0.4949015419574726,0.8666666666666667,0.4262295081967213,0.7666666666666674,0.003495630461922597,0.9965104685942173,0,1,0.43866171003717475,0.6402439024390244
15,7,0.7307692307692308,0.7786774628879892,0.7786774628879892,12,19,0.6333333333333333,0.7835467939002064,0.9047619047619048,0.7755102040816326,0.8817460317460316,61,0.0757575757575758,0.4330322455322455,0.4330322455322455,-48,4,0,0,0,0,0.38006535947712444,-8.5,40,0.13043478260869568,0.4632191480017567,0.4632191480017567,-18,0,0,0,0,0.5486111111111115,0.003507892758707091,0.9964982491245623,0,1,0.38461538461538464,0.6774193548387097
21,9,0.7428571428571429,0.9142857142857143,0.9485714285714285,17,26,0.6842105263157895,0.8189230248533256,0.9285714285714286,0.8125,0.9857142857142858,42,0.36363636363636365,0.5521212121212121,0.5521212121212121,-9,18,0.2465753424657534,0.40657855630736306,0.5142857142857142,0.3956043956043956,0.8251633986928106,-16.5,41,0.10869565217391308,0.4879227053140096,0.4879227053140096,-32,0,0,0,0,0.42453703703703716,0.0014996250937265683,0.9985014985014985,0.8,0.4285714285714286,1.255813953488372,0.22857142857142854
15,7,0.7307692307692308,0.7786774628879892,0.7786774628879892,12,19,0.6333333333333333,0.7835467939002064,0.9047619047619048,0.7755102040816326,0.8817460317460316,60,0.09090909090909094,0.4440836940836941,0.4440836940836941,-48,3,0.014492753623188406,0.03571428571428571,0.07142857142857142,0.02857142857142857,0.5202614379084973,-5.5,35,0.23913043478260865,0.5670386731767806,0.6103348058591025,-13,0.014492753623188406,0.0300964632714423,0.041666666666666664,0.02857142857142857,0.643981481481482,0.0050150451354062184,0.9949974987493747,1,0.33333333333333337,0.00477326968973747,0.9952380952380953
18,9,0.6896551724137931,0.6931497621152793,0.6931497621152793,17,20,0.5128205128205128,0.6788442333021307,0.7142857142857143,0.6779661016949152,0.8968253968253969,62,0.06060606060606055,0.41414141414141414,0.41414141414141414,-51,3,0,0,0,0,0.5068627450980396,-14.5,42,0.08695652173913049,0.4417874396135266,0.49760869565217397,-30,0.01694915254237288,0.03940552031195503,0.07142857142857142,0.03333333333333333,0.3023148148148147,0.003507892758707091,0.9964982491245623,1,0.33333333333333337,0.16993464052287582,0.8433734939759037
47.5,12,0.8181818181818181,0.9393939393939394,0.9636363636363636,42,54,0.7910447761194029,0.8864165306075164,0.9636363636363636,0.8833333333333333,0.9464052287581701,15,0.4642857142857143,0.8214285714285715,0.8928571428571429,-2,13,0.40625,0.6128258770283411,0.8666666666666667,0.5777777777777777,0.7325925925925929,6,3,0.7272727272727273,0.9090909090909092,0.9454545454545455,5,0.5333333333333333,0.7016464154456235,0.8,0.6956521739130435,0.87008547008547,0,1,0,1,0,1
75,0,1,1,1,75,75,1,1,1,1,1,0,1,1,1,18,18,1,1,1,1,1,-2,12,0.2941176470588235,0.7647058823529411,0.7647058823529411,-7,0.13043478260869565,0.26013299085723596,0.42857142857142855,0.23076923076923078,0.8857142857142856,0,1,0,1,0,1
18.5,12,0.6756756756756757,0.8918918918918918,0.935135135135135,13,25,0.6097560975609756,0.7704169392017071,0.9259259259259259,0.7575757575757576,0.8774928774928779,14,0.5,0.8333333333333334,0.9,0,14,0.4375,0.6390096504226938,0.875,0.6086956521739131,0.9750000000000001,7,0,1,1,1,7,1,1,1,1,1,0.0004996252810392206,0.9995004995004995,0.6666666666666666,0.5,0,1
35,0,1,1,1,35,35,1,1,1,1,1,43,0.3384615384615385,0.6825705357963422,0.8095423214778054,-7,17,0.2875,0.4627850910366819,0.6052631578947368,0.44660194174757284,0.7678275290215597,6,0,1,1,1,6,1,1,1,1,1,0,1,0,1,0,1
30,5,0.8648648648648649,0.9487432810962223,0.9692459686577334,30,31,0.6976744186046512,0.8219949365267865,0.8333333333333334,0.821917808219178,0.9513513513513514,53,0.18461538461538463,0.7282051282051283,0.836923076923077,-41,12,0.1791044776119403,0.3977961264790776,0.8571428571428571,0.3037974683544304,0.5538971807628531,-2,9,0,0,0,-3,0,0,0,0,0.4194444444444444,0,1,1.3333333333333333,0.19999999999999996,0.045112781954887216,0.9558823529411765
35,0,1,1,1,35,35,1,1,1,1,1,37,0.5375,0.7348381138635376,0.8409028683181226,27,32,0.47,0.6437752162678176,0.7230769230769231,0.6394557823129252,0.9197346600331677,6,0,1,1,1,6,1,1,1,1,1,0,1,0,1,0,1
47,1,0.9791666666666666,0.986111111111111,0.9916666666666666,47,47,0.8867924528301887,0.9399999999999998,0.94,0.94,0.9880000000000001,9,0.5,0.624928774928775,0.6624358974358975,4,8,0.42857142857142855,0.6,0.6,0.6,0.9199999999999999,-0.5,10,0.33333333333333337,0.7777777777777777,0.8666666666666666,-5,0.2631578947368421,0.4583492485141056,0.7142857142857143,0.4166666666666667,0.9428571428571428,0,1,0,1,0,1
11.5,23,0.4390243902439024,0.686168438607463,0.686168438607463,4,20,0.5625,0.7278712191232093,0.84375,0.72,0.9694444444444446,14,0.17647058823529416,0.4262443438914027,0.4262443438914027,-2,3,0,0,0,0,0.6148148148148148,-9.5,32,0.1578947368421053,0.44197031039136303,0.44197031039136303,-19,0,0,0,0,0.5950000000000003,0.005509641873278237,0.9945054945054945,1.3333333333333333,0.19999999999999996,0.04107424960505529,0.9597523219814241
14.5,10,0.6666666666666667,0.8888888888888888,0.9333333333333333,10,19,0.6363636363636364,0.7914672795166294,0.9545454545454546,0.7777777777777778,0.8694444444444449,12,0.07692307692307687,0.292022792022792,0.292022792022792,-3,1,0,0,0,0,0.4488888888888888,-10.5,32,0.1578947368421053,0.518859649122807,0.518859649122807,-24,0.041666666666666664,0.09999999999999998,0.2,0.08,0.515,0.00802407221664995,0.9920079920079921,1.3333333333333333,0.19999999999999996,0.41025641025641024,0.6595744680851063
19,9,0.7,0.8342312008978675,0.9005387205387205,18,20,0.525,0.6893587725135434,0.7241379310344828,0.6885245901639344,0.8694444444444449,12,0.19999999999999996,0.5371794871794872,0.5371794871794872,1,3,0,0,0,0,0.6785185185185185,-9.5,33,0.13157894736842102,0.4177109440267335,0.4177109440267335,-19,0,0,0,0,0.5922222222222225,0.0035026269702276708,0.9965034965034965,0.46153846153846156,0.625,0.44025157232704404,0.6391752577319587
18,9,0.7,0.8799145299145299,0.9279487179487179,17,20,0.5,0.6681531047810609,0.7142857142857143,0.6666666666666666,0.8694444444444449,13,0.1875,0.46570512820512816,0.5191346153846154,0,2,0.03125,0.06085806194501846,0.06666666666666667,0.06060606060606061,0.6325925925925925,-12.5,34,0.10526315789473684,0.3915692007797271,0.45241228070175443,-25,0.02,0.04767312946227962,0.09090909090909091,0.0392156862745098,0.38277777777777766,0.004505632040050063,0.9955044955044955,0.8571428571428571,0.4,0.039473684210526314,0.9612903225806452
14.5,10,0.6666666666666667,0.8888888888888888,0.9333333333333333,10,19,0.6363636363636364,0.7914672795166294,0.9545454545454546,0.7777777777777778,0.8694444444444449,12,0.1428571428571429,0.4805860805860806,0.5325274725274726,1,2,0.03333333333333333,0.06454972243679027,0.06666666666666667,0.06451612903225806,0.6844444444444444,-9.5,32,0.1578947368421053,0.44197031039136303,0.44197031039136303,-19,0,0,0,0,0.5950000000000003,0.008527715073990468,0.9915084915084915,0.8235294117647058,0.41666666666666663,0.14162348877374784,0.8677419354838709
22.5,30,0.5588235294117647,0.8529411764705882,0.9117647058823529,8,38,0.5277777777777778,0.7181324987175316,0.95,0.6909090909090909,0.8092063492063494,12,0.1428571428571429,0.4912698412698413,0.4912698412698413,0,3,0.034482758620689655,0.0668153104781061,0.07142857142857142,0.06666666666666667,0.5873015873015872,-2.5,14,0.125,0.4583333333333333,0.4583333333333333,-6,0,0,0,0,0.4518518518518517,0.003500875218804701,0.9965052421367948,0.09523809523809523,0.9090909090909091,0.3045267489711934,0.7357142857142858
22.5,30,0.5588235294117647,0.8529411764705882,0.9117647058823529,8,38,0.5277777777777778,0.7181324987175316,0.95,0.6909090909090909,0.8092063492063494,11,0.08333333333333337,0.39814814814814814,0.39814814814814814,-2,1,0,0,0,0,0.4015873015873015,-1.5,20,0.13043478260869568,0.4377587991718426,0.4377587991718426,-4,0.023809523809523808,0.047140452079103175,0.05555555555555555,0.046511627906976744,0.6086419753086418,0.001999000499750125,0.9980029955067399,0.2,0.8181818181818181,0.28483920367534454,0.7506702412868633
48,1,0.9795918367346939,0.8787556689342404,0.9272534013605442,48,48,0.8846153846153846,0.9387755102040817,0.9387755102040817,0.9387755102040817,0.9882352941176472,0,1,1,1,14,14,1,1,1,1,1,-1.5,8,0.19999999999999996,0.5333333333333333,0.58,-3,0.05555555555555555,0.1091089451179962,0.14285714285714285,0.10526315789473684,0.7015873015873015,0,1,0,1,0,1
26.5,16,0.6734693877551021,0.8025902668759812,0.8815541601255887,21,23,0.5614035087719298,0.722806322324201,0.8,0.7191011235955056,0.8836601307189544,16,0,0.42321428571428577,0.42321428571428577,-2,2,0,0,0,0,0.5638888888888887,-1.5,8,0.19999999999999996,0.5333333333333333,0.58,-3,0.05555555555555555,0.1091089451179962,0.14285714285714285,0.10526315789473684,0.7015873015873015,0.005979073243647235,0.9940387481371088,0.6666666666666666,0.5,0.8901734104046243,0.384
20,0,1,1,1,20,20,1,1,1,1,1,19,0.4411764705882353,0.8137254901960785,0.8882352941176471,-4,15,0.39473684210526316,0.6063390625908325,0.8823529411764706,0.5660377358490566,0.9764705882352942,10,0,1,1,1,10,1,1,1,1,1,0,1,0,1,0,1
67.5,12,0.8604651162790697,0.9534883720930232,0.9720930232558139,62,74,0.8481012658227848,0.9191891614210492,0.9710144927536232,0.9178082191780822,0.9656565656565653,163,0.24537037037037035,0.6161433172302737,0.6161433172302737,-94,34,0.29577464788732394,0.5297298252720961,0.9264705882352942,0.45652173913043476,0.9865414710485132,6,0,1,1,1,6,1,1,1,1,1,0,1,0.6666666666666666,0.5,0.053772766695576756,0.9476351351351351
60,5,0.9230769230769231,0.9376068376068377,0.9625641025641026,60,60,0.8108108108108109,0.8955223880597015,0.8955223880597015,0.8955223880597015,0.963515754560531,15,0.4444444444444444,0.8148148148148149,0.888888888888889,-3,12,0.3870967741935484,0.5955500003825582,0.8571428571428571,0.5581395348837209,0.9714285714285715,-4,24,0.07692307692307687,0.36826923076923074,0.36826923076923074,-8,0,0,0,0,0.6320987654320985,0,1,0,1,0,1
63,0,1,1,1,63,63,1,1,1,1,1,0,1,1,1,25,25,1,1,1,1,1,24,0,1,1,1,24,1,1,1,1,1,0,1,0.09523809523809523,0.9090909090909091,0,1
52,0,1,1,1,52,52,1,1,1,1,1,19,0.3666666666666667,0.7888888888888889,0.8733333333333333,-8,11,0.3235294117647059,0.539319371630006,0.8461538461538461,0.4888888888888889,0.9692307692307693,17,0,1,1,1,17,1,1,1,1,1,0,1,0,1,0,1
23.5,12,0.7142857142857143,0.9047619047619048,0.9428571428571428,18,30,0.6521739130434783,0.799502686333539,0.9375,0.7894736842105263,0.872727272727273,0,1,1,1,13,13,1,1,1,1,1,6,0,1,1,1,6,1,1,1,1,1,0,1,0,1,0.13471502590673576,0.8737864077669903
37,5,0.8888888888888888,0.9629629629629629,0.9777777777777777,35,40,0.8163265306122449,0.9002982732126874,0.9523809523809523,0.898876404494382,0.9224586288416077,7,0.8653846153846154,0.9254985754985755,0.9552991452991453,38,38,0.7962962962962963,0.8889155978893273,0.9555555555555556,0.8865979381443299,0.9440329218106998,28,0,1,1,1,28,1,1,1,1,1,0.0004978839930296241,0.9995022399203584,1,0.33333333333333337,0.14225941422594143,0.8671875
25,37,0.5375,0.8310185185185185,0.8986111111111111,8,43,0.5308641975308642,0.7147829162043507,0.9148936170212766,0.6935483870967742,0.974468085106383,27,0.6582278481012658,0.8476144109055501,0.90856864654333,25,40,0.5975609756097561,0.7645059372825134,0.9423076923076923,0.7480916030534351,0.9893004115226338,28,0,1,1,1,28,1,1,1,1,1,0.002982107355864811,0.9970223325062034,1.6923076923076923,0.08333333333333337,0.5732484076433121,0.5544554455445545
40,7,0.86,0.9385185185185185,0.9631111111111111,38,43,0.7678571428571429,0.86979689861744,0.9148936170212766,0.8686868686868687,0.974468085106383,15,0.7115384615384616,0.9038461538461539,0.9423076923076923,22,37,0.6666666666666666,0.8098582871985257,0.9473684210526315,0.8,0.8921810699588479,28,0,1,1,1,28,1,1,1,1,1,0.0009950248756218905,0.9990054699154649,1,0.33333333333333337,0.017699115044247787,0.9824561403508771
40,7,0.86,0.9385185185185185,0.9631111111111111,38,43,0.7678571428571429,0.86979689861744,0.9148936170212766,0.8686868686868687,0.974468085106383,12,0.8125,0.8990384615384616,0.9394230769230769,40,40,0.7846153846153846,0.884053437733959,0.9807692307692307,0.8793103448275862,0.9967078189300411,28,0,1,1,1,28,1,1,1,1,1,0.0014921661278288984,0.9985089463220675,0.6666666666666666,0.5,0.004454342984409799,0.9955555555555555
49.5,12,0.8235294117647058,0.9411764705882352,0.9647058823529411,44,56,0.7647058823529411,0.8710327732246504,0.9629629629629629,0.8666666666666667,0.9330158730158731,24,0.4666666666666667,0.6755170755170755,0.8053102453102453,11,20,0.391304347826087,0.592156525463792,0.8181818181818182,0.5625,0.7494089834515375,-2,13,0.2777777777777778,0.7592592592592592,0.8555555555555555,-8,0.22727272727272727,0.42257712736425823,0.7142857142857143,0.37037037037037035,0.9428571428571428,0,1,0,1,0,1
23.5,8,0.7575757575757576,0.7852720755946563,0.7852720755946563,23,25,0.5581395348837209,0.7164977208318386,0.7272727272727273,0.7164179104477612,0.9123809523809523,30,0.09090909090909094,0.3282828282828283,0.3282828282828283,-19,1,0,0,0,0,0.5675213675213674,-4,15,0.11764705882352944,0.4677871148459383,0.5210084033613445,-8,0.037037037037037035,0.07647191129018724,0.1111111111111111,0.07142857142857142,0.48395061728395056,0.0024832381425378696,0.9975198412698413,0.4,0.6666666666666667,1.608695652173913,0.10843373493975905
23.5,8,0.7575757575757576,0.7852720755946563,0.7852720755946563,23,25,0.5581395348837209,0.7164977208318386,0.7272727272727273,0.7164179104477612,0.9123809523809523,19,0.09523809523809523,0.36075036075036077,0.36075036075036077,-8,1,0,0,0,0,0.5196581196581195,-3.5,14,0.125,0.4702380952380952,0.5232142857142856,-7,0.038461538461538464,0.07856742013183861,0.1111111111111111,0.07407407407407407,0.5506172839506172,0.0009925558312655087,0.9990079365079365,0,1,1.6226415094339623,0.10416666666666663
25,9,0.75,0.8143213746662022,0.8143213746662022,24,25,0.5106382978723404,0.6766606493215211,0.7058823529411765,0.676056338028169,0.9136507936507936,31,0.06060606060606055,0.369949494949495,0.369949494949495,-20,1,0,0,0,0,0.5675213675213674,-3.5,14,0.125,0.4702380952380952,0.5232142857142856,-7,0.038461538461538464,0.07856742013183861,0.1111111111111111,0.07407407407407407,0.5506172839506172,0.0024832381425378696,0.9975198412698413,0,1,1.6226415094339623,0.10416666666666663
28.5,12,0.7446808510638299,0.9148936170212766,0.948936170212766,23,35,0.7291666666666666,0.8483757897365093,0.9459459459459459,0.8433734939759037,0.9247165532879821,10,0.2857142857142857,0.6142857142857143,0.6142857142857143,0,4,0.07692307692307693,0.14433756729740646,0.16666666666666666,0.14285714285714285,0.7796296296296296,-2,19,0.17391304347826086,0.514751552795031,0.514751552795031,-5,0.05128205128205128,0.1,0.125,0.0975609756097561,0.684722222222222,0.001001001001001001,0.9989994997498749,0.13333333333333333,0.875,0.1342434584755404,0.8742004264392325
28.5,12,0.7446808510638299,0.9148936170212766,0.948936170212766,23,35,0.7291666666666666,0.8483757897365093,0.9459459459459459,0.8433734939759037,0.9247165532879821,1,0.9,0.9111111111111111,0.9288888888888889,8,8,0.6428571428571429,0.7833494518006403,0.8181818181818182,0.782608695652174,0.9518518518518517,-1,11,0.2142857142857143,0.5476190476190476,0.5476190476190476,-4,0.041666666666666664,0.08333333333333333,0.1111111111111111,0.08,0.5888888888888888,0.001999000499750125,0.9980029955067399,0,1,0.08766564729867482,0.916015625
30,13,0.7234042553191489,0.6926713947990543,0.6926713947990543,29,32,0.5,0.6668313367115806,0.6818181818181818,0.6666666666666666,0.9083900226757371,1,0.9,0.9111111111111111,0.9288888888888889,8,8,0.6428571428571429,0.7833494518006403,0.8181818181818182,0.782608695652174,0.9518518518518517,3,20,0.3939393939393939,0.7741702741702742,0.8645021645021645,-6,0.3076923076923077,0.50709255283711,0.75,0.47058823529411764,0.9513888888888888,0.00803616273229533,0.9919959979989995,1.5555555555555556,0.125,0.8402725208175624,0.40831556503198296
12.5,14,0.5882352941176471,0.7044117647058824,0.7044117647058824,6,20,0.5405405405405406,0.7207499701564472,0.9090909090909091,0.7017543859649122,0.9818181818181819,14,0.26315789473684215,0.4815257841573631,0.4815257841573631,-3,3,0,0,0,0,0.5862433862433861,1,21,0.045454545454545414,0.503030303030303,0.503030303030303,1,0,0,0,0,0.6490740740740738,0.004026170105686965,0.9959819186338523,0.5,0.6,0.6446280991735537,0.5125
20,0,1,1,1,20,20,1,1,1,1,1,16,0.1578947368421053,0.47290448343079916,0.47290448343079916,-7,3,0,0,0,0,0.4825396825396823,-5.5,19,0.13636363636363635,0.4356060606060606,0.4356060606060606,-11,0,0,0,0,0.5518518518518517,0.002514458134272064,0.9974886991461577,1,0.33333333333333337,0.3558897243107769,0.6978723404255319
16,7,0.7407407407407407,0.9135802469135802,0.9481481481481481,13,19,0.6451612903225806,0.7918075824648959,0.9090909090909091,0.7843137254901961,0.9818181818181819,15,0.21052631578947367,0.5321637426900585,0.5321637426900585,0,3,0,0,0,0,0.5301587301587299,-2,19,0.13636363636363635,0.5584415584415584,0.5584415584415584,-5,0,0,0,0,0.6185185185185184,0.002007024586051179,0.9979949874686717,0.9090909090909091,0.375,0.3862238622386224,0.6762886597938145
9.5,20,0.5,0.8333333333333334,0.9,0,20,0.55,0.7416198487095662,1,0.7096774193548387,1,29,0.1470588235294118,0.5614403656199322,0.5614403656199322,-10,3,0,0,0,0,0.6592592592592591,0,26,0.21212121212121215,0.5321067821067821,0.5321067821067821,-4,0.03508771929824561,0.06900655593423542,0.08333333333333333,0.06779661016949153,0.6740740740740739,0.0015079165619502387,0.9984932194876946,1.1428571428571428,0.2727272727272727,0.30927835051546393,0.7321428571428572
16,6,0.7692307692307692,0.923076923076923,0.9538461538461538,14,19,0.6129032258064516,0.7655318158241112,0.8636363636363636,0.76,0.9737373737373738,14,0.26315789473684215,0.5837719298245614,0.5837719298245614,1,4,0.02631578947368421,0.051434449987363975,0.05555555555555555,0.05128205128205128,0.7058201058201059,-4.5,18,0.18181818181818177,0.460942760942761,0.460942760942761,-9,0,0,0,0,0.5268518518518518,0.001004016064257028,0.9989964877069744,0.4,0.6666666666666667,0.09584664536741214,0.9085365853658537
12.5,14,0.5882352941176471,0.746078431372549,0.746078431372549,6,20,0.5263157894736842,0.7106690545187014,0.9090909090909091,0.6896551724137931,0.9818181818181819,28,0.1515151515151515,0.37155768208399786,0.37155768208399786,-9,2,0,0,0,0,0.5566137566137564,0,26,0.21212121212121215,0.5321067821067821,0.5321067821067821,-4,0.03508771929824561,0.06900655593423542,0.08333333333333333,0.06779661016949153,0.6740740740740739,0.0005021340697966357,0.9994979919678715,1.2,0.25,0.030959752321981424,0.9695121951219512
20,0,1,1,1,20,20,1,1,1,1,1,16,0.1578947368421053,0.47343358395989976,0.47343358395989976,-3,3,0,0,0,0,0.5354497354497354,-3.5,19,0.13636363636363635,0.4391996891996892,0.4391996891996892,-6,0,0,0,0,0.585185185185185,0.0030181086519114686,0.9969864389753893,1.2,0.25,0.19765494137353434,0.8201219512195121
28,0,1,1,1,28,28,1,1,1,1,1,0,1,1,1,9,9,1,1,1,1,1,16,0,1,1,1,16,1,1,1,1,1,0,1,0.18181818181818182,0.8333333333333334,0,1
37,5,0.8888888888888888,0.9629629629629629,0.9777777777777777,35,40,0.8163265306122449,0.9002982732126874,0.9523809523809523,0.898876404494382,0.9224586288416077,19,0.703125,0.8528935185185186,0.9117361111111112,26,31,0.6515151515151515,0.8012576919374246,0.9555555555555556,0.7889908256880734,0.8818181818181822,20,5,0.8214285714285714,0.9404761904761904,0.9642857142857142,18,0.71875,0.8398412548412547,0.92,0.8363636363636363,0.9840000000000001,0.003479990057171265,0.9965260545905708,1.2,0.25,0.15985790408525755,0.8519736842105263
27,35,0.5625,0.8541666666666666,0.9125,10,45,0.569620253164557,0.7480286332371113,0.9574468085106383,0.7258064516129032,0.9914893617021276,15,0.810126582278481,0.9367088607594937,0.9620253164556962,49,64,0.7654320987654321,0.8719431232176685,0.96875,0.8671328671328671,0.9939393939393939,20,5,0.8214285714285714,0.9404761904761904,0.9642857142857142,18,0.71875,0.8398412548412547,0.92,0.8363636363636363,0.9840000000000001,0,1,0,1,0.5569620253164557,0.5643564356435644
41,6,0.88,0.9525925925925925,0.9715555555555555,39,44,0.8,0.8900247334690085,0.9361702127659575,0.8888888888888888,0.9829787234042554,27,0.578125,0.859375,0.915625,10,37,0.5454545454545454,0.7299963950884315,0.9473684210526315,0.7058823529411765,0.8387205387205391,20,5,0.8214285714285714,0.9404761904761904,0.9642857142857142,18,0.71875,0.8398412548412547,0.92,0.8363636363636363,0.9840000000000001,0.001987083954297069,0.998014888337469,1.2,0.25,0,1
41,6,0.88,0.9525925925925925,0.9715555555555555,39,44,0.8,0.8900247334690085,0.9361702127659575,0.8888888888888888,0.9829787234042554,0,1,1,1,64,64,1,1,1,1,1,20,5,0.8214285714285714,0.9404761904761904,0.9642857142857142,18,0.71875,0.8398412548412547,0.92,0.8363636363636363,0.9840000000000001,0.0014899428855227217,0.9985111662531018,1.4285714285714286,0.16666666666666663,0.013245033112582781,0.9868421052631579
51,0,1,1,1,51,51,1,1,1,1,1,2,0.8571428571428572,0.9523809523809524,0.9571428571428572,10,10,0.5789473684210527,0.7349684152591671,0.7857142857142857,0.7333333333333333,0.9428571428571428,-1.5,13,0.1875,0.3958333333333333,0.3958333333333333,-4,0.03571428571428571,0.07106690545187015,0.09090909090909091,0.06896551724137931,0.4765432098765431,0,1,0.08695652173913043,0.9166666666666666,0.02207505518763797,0.9781659388646288
41,14,0.7627118644067796,0.7410938480853736,0.7410938480853736,40,42,0.5,0.667276263058426,0.6964285714285714,0.6666666666666666,0.9016393442622951,12,0.19999999999999996,0.4083333333333334,0.4083333333333334,0,3,0,0,0,0,0.6587301587301587,-8.5,27,0.06896551724137934,0.38764367816091955,0.4488793103448276,-17,0.025,0.05360562674188975,0.08333333333333333,0.04878048780487805,0.6518518518518517,0.00298804780876494,0.9970164097463948,1,0.33333333333333337,0.3264094955489614,0.7193877551020409
57,2,0.9661016949152542,0.8692139954405788,0.9215283972643472,57,57,0.8208955223880597,0.9016393442622952,0.9016393442622951,0.9016393442622951,0.9806921675774136,2,0.8333333333333334,0.9722222222222222,0.9833333333333333,10,10,0.5555555555555556,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.9142857142857144,-8.5,27,0.09999999999999998,0.45555555555555555,0.51,-17,0.023255813953488372,0.05103103630798287,0.08333333333333333,0.045454545454545456,0.6592592592592591,0,1,0,1,0.052775250227479524,0.9485815602836879
35.5,17,0.711864406779661,0.7300729347500957,0.7300729347500957,30,41,0.5211267605633803,0.6910156409046663,0.7872340425531915,0.6851851851851852,0.8881602914389801,16,0.11111111111111116,0.4351851851851852,0.4351851851851852,-4,2,0,0,0,0,0.5444444444444443,-2,16,0.23809523809523814,0.6063492063492063,0.6457142857142857,-6,0.029411764705882353,0.06019292654288461,0.08333333333333333,0.05714285714285714,0.7166666666666665,0.0024894199651481204,0.9975136747886624,1.2,0.25,0.593103448275862,0.5425531914893618
50,0,1,1,1,50,50,1,1,1,1,1,0,1,1,1,33,33,1,1,1,1,1,14,0,1,1,1,14,1,1,1,1,1,0,1,0,1,0,1
30.5,12,0.7551020408163265,0.9183673469387754,0.9510204081632653,25,37,0.74,0.855162802513895,0.9487179487179487,0.8505747126436781,0.9281045751633987,0,1,1,1,14,14,1,1,1,1,1,8.5,20,0.4285714285714286,0.7238095238095239,0.8342857142857143,5,0.21153846153846154,0.3528251645047713,0.4074074074074074,0.3492063492063492,0.7291291291291297,0,1,0.09523809523809523,0.9090909090909091,0.055865921787709494,0.9456521739130435
15,7,0.7307692307692308,0.7786774628879892,0.7786774628879892,12,19,0.6333333333333333,0.7835467939002064,0.9047619047619048,0.7755102040816326,0.980952380952381,44,0.13725490196078427,0.45219845513963164,0.45219845513963164,-24,5,0.0273972602739726,0.05857074126574227,0.09090909090909091,0.05333333333333334,0.6858585858585858,-4,33,0.28260869565217395,0.7608695652173912,0.8565217391304347,-20,0.2708333333333333,0.4949015419574726,0.8666666666666667,0.4262295081967213,0.7666666666666674,0.00851063829787234,0.9915254237288136,0.4,0.6666666666666667,0.15789473684210525,0.8536585365853658
14.5,8,0.7037037037037037,0.9012345679012346,0.9407407407407408,11,19,0.6129032258064516,0.7699188535494524,0.9047619047619048,0.76,0.980952380952381,25,0.2647058823529411,0.5336007130124777,0.6268805704099821,-5,4,0.03571428571428571,0.07106690545187015,0.09090909090909091,0.06896551724137931,0.6808080808080806,-15.5,41,0.10869565217391308,0.5009410878976096,0.5009410878976096,-30,0,0,0,0,0.503240740740741,0.006514657980456026,0.9935064935064936,1.2,0.25,0.6538461538461539,0.5072463768115942
13,11,0.6333333333333333,0.8777777777777778,0.9266666666666666,8,19,0.5588235294117647,0.7329409123199365,0.9047619047619048,0.7169811320754716,0.980952380952381,14,0.30000000000000004,0.5452380952380952,0.5452380952380952,0,4,0,0,0,0,0.6313131313131312,-4,33,0.28260869565217395,0.7608695652173912,0.8565217391304347,-20,0.2708333333333333,0.4949015419574726,0.8666666666666667,0.4262295081967213,0.7666666666666674,0.0030120481927710845,0.9969924812030075,1.2727272727272727,0.2222222222222222,0.03852889667250438,0.9621993127147767
